voltage_V,temperature_C,current_A,fault
868.9149,67.4673,75.0075,1
917.4845,38.6695,13.8427,0
1011.8208,59.5817,-75.8551,0
1059.0022,58.6211,24.0530,0
1035.9116,59.3404,45.4985,0
1054.6986,58.8894,17.6580,0
991.5876,29.5299,33.8573,0
995.8856,45.6584,-19.4375,0
1002.1539,38.8585,-39.2109,0
1001.6230,48.5591,11.6464,0
989.2859,49.3343,8.1587,0
1001.7207,76.7716,-17.8264,1
1032.4543,61.1605,-62.2481,0
965.8212,35.3235,-67.9012,0
999.6852,37.9785,-31.8476,0
968.3757,60.2622,-20.1382,0
1005.0613,29.3171,63.7767,0
813.5541,64.1788,43.6983,1
964.5704,56.5215,5.3781,0
1036.4879,34.0571,-62.7619,0
759.1094,63.1856,39.4186,1
1009.6829,38.7583,-3.6979,0
1194.5649,45.3115,23.7268,1
983.5528,32.5397,29.3562,0
1017.6176,33.4803,27.6297,0
1033.0645,72.5148,-64.0585,1
1035.9612,41.3669,-47.9018,0
1156.8950,52.7459,-23.6639,1
1027.4747,41.0590,-6.7149,0
969.5298,54.8221,40.5487,0
991.1315,49.4961,67.7227,0
999.2787,48.1589,-50.7208,0
987.5881,52.8446,13.9567,0
802.4836,50.9098,-54.5678,1
1019.2054,38.1172,51.0033,0
984.4009,59.7367,-53.9718,0
973.3206,75.2105,3.1659,1
967.5071,57.3874,-40.5453,0
997.7343,58.8640,49.8335,0
968.6169,94.0531,21.7371,1
1003.8542,48.1375,-15.2670,0
1028.1764,54.6343,6.4478,0
980.3608,124.0160,-44.5413,1
822.0020,65.1640,19.9975,1
1030.9954,36.1097,-32.7340,0
972.6371,54.3190,74.0597,0
1027.3173,31.1967,27.4644,0
935.8653,49.0969,-3.4762,0
961.2719,38.7279,4.1316,0
1040.8378,43.7807,-15.8572,0
992.4116,30.9676,71.6557,0
838.5094,41.3246,-31.0420,1
1241.9867,43.4151,8.4962,1
752.4973,47.9415,-18.1246,1
1013.5994,41.0753,73.7944,0
994.1859,38.9486,71.5321,0
971.6502,46.9073,67.0237,0
1023.1097,31.3071,52.9167,0
1004.8023,49.0500,33.7026,0
917.0404,32.4988,-71.9849,0
1010.1086,39.4834,29.9537,0
970.9246,57.8661,23.1795,0
987.8740,31.0160,-61.1789,0
987.1017,37.9210,72.8670,0
1011.5116,44.1870,-5.1491,0
964.5059,35.3723,51.6213,0
1006.6312,42.5864,37.5786,0
1033.0453,42.5423,-63.1128,0
1015.6735,91.0958,71.3806,1
1177.9568,50.2009,10.4563,1
994.4154,104.2565,75.7805,1
974.0341,51.7980,13.7845,0
1010.8359,56.9248,38.7957,0
836.7639,42.0726,-20.9860,1
1008.7587,36.8117,23.3599,0
970.3051,36.4536,49.6812,0
1067.8082,33.3620,72.2708,0
980.9805,58.7659,-64.1395,0
995.8044,32.8675,44.0460,0
1013.2287,115.0056,-65.4239,1
1166.8481,49.3755,-47.0882,1
999.0442,60.4497,65.0878,0
1002.0377,128.5682,-10.0329,1
1023.4983,34.6463,-51.0499,0
1203.9581,52.9508,45.5675,1
962.0309,45.0081,-43.9265,0
1017.4335,48.9724,59.3351,0
1020.2986,61.2376,48.5782,0
994.7536,129.4271,44.3304,1
980.4755,38.3762,0.7470,0
815.8461,44.3925,-59.1466,1
922.7367,51.2041,-53.3493,0
1201.1937,59.9633,15.1774,1
1010.2103,101.6522,-59.2019,1
970.0308,40.9258,76.4189,0
1004.8348,35.8471,10.1678,0
855.0483,48.2437,28.7851,1
1053.8301,58.2854,9.6662,0
979.4113,49.1011,-75.0864,0
1027.4890,34.8829,63.5744,0
1007.3914,104.9881,72.7801,1
999.1781,92.1840,-73.9953,1
1019.5786,46.1712,1.9032,0
987.2581,51.7277,74.2801,0
1009.8972,100.1427,64.8405,1
997.2256,52.6681,-79.8633,0
1237.6500,44.3857,-27.3001,1
998.1029,45.7023,-45.2653,0
1004.9910,52.0936,-74.3089,0
960.0084,48.1732,-21.1128,0
1014.0455,35.5474,5.8120,0
946.7897,90.0882,-41.3433,1
1001.0178,53.3951,63.7981,0
1036.5653,36.3985,30.9820,0
